latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
49.63739,-76.96016,353.78,1.07,1.03,2023-06-21,0224,T,100,6.1NRT,302.25,76.97,N
49.63498,-76.97463,387.64,1.08,1.04,2023-06-21,0224,T,100,6.1NRT,306.31,206.46,N
49.63259,-76.98898,324.9,1.08,1.04,2023-06-21,0224,T,100,6.1NRT,294.46,24.29,N
49.64872,-76.94944,354.34,1.07,1.03,2023-06-21,0224,T,100,6.1NRT,301.16,79.32,N
49.64633,-76.9638,365.46,1.07,1.03,2023-06-21,0224,T,100,6.1NRT,306.5,111.1,N
49.64392,-76.97827,351.74,1.08,1.04,2023-06-21,0224,T,100,6.1NRT,299.93,71.43,N
49.64154,-76.99259,336.92,1.08,1.04,2023-06-21,0224,T,100,6.1NRT,294.87,42.19,N
49.68817,-76.76804,345.4,1.06,1.03,2023-06-21,0224,T,100,6.1NRT,293.8,57.35,N
49.65762,-76.95326,345.08,1.07,1.03,2023-06-21,0224,T,100,6.1NRT,296.97,57.22,N
49.65525,-76.96755,396.03,1.07,1.03,2023-06-21,0224,T,100,6.1NRT,306.89,254.2,N
49.65288,-76.98183,362.83,1.08,1.04,2023-06-21,0224,T,100,6.1NRT,298.73,102.84,N
49.65049,-76.9962,356.87,1.08,1.04,2023-06-21,0224,T,100,6.1NRT,295.01,84.73,N
49.64809,-77.01064,315.55,1.08,1.04,2023-06-21,0224,T,67,6.1NRT,291.55,13.79,N
49.66418,-76.97128,362.14,1.07,1.03,2023-06-21,0224,T,100,6.1NRT,295.55,99.43,N
49.66181,-76.98555,368.69,1.08,1.04,2023-06-21,0224,T,100,6.1NRT,295.98,120.73,N
49.65704,-77.01429,312.64,1.08,1.04,2023-06-21,0224,T,10,6.1NRT,292.21,11.11,N
49.66838,-77.00356,322.36,1.08,1.04,2023-06-21,0224,T,100,6.1NRT,295.43,21.34,N
49.66599,-77.01793,321.1,1.08,1.04,2023-06-21,0224,T,93,6.1NRT,293.49,19.73,N
49.67733,-77.00715,313.53,1.08,1.04,2023-06-21,0224,T,85,6.1NRT,293.36,13.27,N
49.67496,-77.0215,305.55,1.08,1.04,2023-06-21,0224,T,12,6.1NRT,291.7,6.86,N
18.75737,-91.15011,317.99,1.03,1.01,2023-06-21,0355,T,95,6.1NRT,297.24,12.71,N
18.64211,-92.1686,323.2,1.11,1.05,2023-06-21,0355,T,100,6.1NRT,297.03,19.65,N
18.64055,-92.17886,310.34,1.11,1.05,2023-06-21,0355,T,70,6.1NRT,296.62,6.55,N
19.01232,-90.33527,312.07,1,1,2023-06-21,0355,T,77,6.1NRT,297.51,6.71,N
19.01101,-90.34457,336.92,1,1,2023-06-21,0355,T,100,6.1NRT,298.41,34.37,N
19.16193,-90.58083,312.15,1,1,2023-06-21,0355,T,77,6.1NRT,297.91,6.36,N
19.1606,-90.59015,314.3,1,1,2023-06-21,0355,T,84,6.1NRT,297.86,8.03,N
18.8689,-92.62373,312.02,1.16,1.07,2023-06-21,0355,T,77,6.1NRT,296.78,8.97,N
19.23837,-90.43708,310.82,1,1,2023-06-21,0355,T,72,6.1NRT,297.87,5.66,N
19.23705,-90.44639,314.3,1,1,2023-06-21,0355,T,85,6.1NRT,297.99,8.32,N
19.24901,-90.55307,309.74,1,1,2023-06-21,0355,T,67,6.1NRT,297.95,4.58,N
19.21968,-90.75844,311.24,1.01,1,2023-06-21,0355,T,73,6.1NRT,297.2,6.15,N
19.46109,-89.35234,309.79,1.02,1.01,2023-06-21,0355,T,70,6.1NRT,296.49,6.53,N
19.47518,-89.45789,309.92,1.02,1.01,2023-06-21,0355,T,70,6.1NRT,296.95,6.43,N
19.39058,-92.04363,321.4,1.08,1.04,2023-06-21,0355,T,100,6.1NRT,297.22,16.63,N
19.84372,-90.32296,321.23,1,1,2023-06-21,0355,T,100,6.1NRT,298.35,13.79,N
19.56431,-92.24093,308.75,1.09,1.04,2023-06-21,0355,T,62,6.1NRT,297.32,5.1,N
19.85254,-90.32438,313.27,1,1,2023-06-21,0355,T,80,6.1NRT,297.95,6.7,N
19.60122,-92.29543,316.29,1.1,1.05,2023-06-21,0355,T,90,6.1NRT,297.28,11.92,N
19.59236,-97.16839,301.09,2.28,1.46,2023-06-21,0355,T,37,6.1NRT,286.8,22.44,N
21.47529,-88.59463,308.73,1.12,1.05,2023-06-21,0355,T,63,6.1NRT,297.41,5.94,N
23.05278,-97.99612,315.49,2.21,1.44,2023-06-21,0357,T,91,6.1NRT,295.66,36.88,N
25.45863,-100.35359,308.6,2.91,1.63,2023-06-21,0357,T,63,6.1NRT,294.56,32.46,N
25.45384,-100.37714,314.24,2.93,1.63,2023-06-21,0357,T,87,6.1NRT,292.99,54.69,N
25.48925,-100.42215,307.17,2.94,1.63,2023-06-21,0357,T,49,6.1NRT,294.35,28.98,N
25.49155,-100.4287,309.07,2.94,1.63,2023-06-21,0357,T,63,6.1NRT,294.81,35.89,N
26.99453,-102.26066,308.23,3.66,1.79,2023-06-21,0357,T,32,6.1NRT,286.95,35.24,N
31.04825,-93.33257,304.93,1,1,2023-06-21,0400,T,62,6.1NRT,294.9,3.59,N
31.13451,-94.44675,307.06,1.04,1.02,2023-06-21,0400,T,69,6.1NRT,296.13,4.52,N
34.01134,-88.32497,300.59,1.64,1.26,2023-06-21,0400,T,30,6.1NRT,289.24,7.07,N
17.51893,-88.25495,311.05,1.07,1.03,2023-06-21,0353,T,78,6.1NRT,294.56,8.05,N
17.5005,-90.65188,310.72,1.02,1.01,2023-06-21,0353,T,76,6.1NRT,296.11,6.31,N
17.63535,-90.74344,317.87,1.02,1.01,2023-06-21,0353,T,95,6.1NRT,296.53,12.21,N
17.63399,-90.75282,336.26,1.02,1.01,2023-06-21,0353,T,100,6.1NRT,296.88,34.68,N
17.67231,-90.73981,322.93,1.02,1.01,2023-06-21,0353,T,100,6.1NRT,296.82,16.88,N
17.71365,-90.71387,312.93,1.02,1.01,2023-06-21,0353,T,83,6.1NRT,296.78,7.96,N
18.0882,-88.26434,318.88,1.08,1.04,2023-06-21,0353,T,97,6.1NRT,295.16,15.41,N
17.66844,-91.45975,308.24,1.06,1.03,2023-06-21,0353,T,72,6.1NRT,295.78,4.23,N
17.74797,-91.1716,308.75,1.04,1.02,2023-06-21,0353,T,73,6.1NRT,296.98,4.39,N
18.1737,-88.38454,306.35,1.07,1.03,2023-06-21,0353,T,59,6.1NRT,294.96,4.43,N
17.63028,-92.67587,308.59,1.21,1.09,2023-06-21,0353,T,58,6.1NRT,289.47,11.51,N
17.62855,-92.68694,317.31,1.21,1.09,2023-06-21,0353,T,70,6.1NRT,288.17,21.47,N
17.95426,-90.64043,313.21,1.01,1.01,2023-06-21,0353,T,83,6.1NRT,297.31,7.86,N
17.82996,-91.74212,306.46,1.09,1.04,2023-06-21,0353,T,48,6.1NRT,295.67,4.59,N
18.04642,-90.45206,312.27,1.01,1,2023-06-21,0353,T,79,6.1NRT,297.59,7.61,N
17.93941,-91.56343,349.05,1.07,1.03,2023-06-21,0353,T,100,6.1NRT,298.19,61.24,N
17.93795,-91.57327,325.11,1.07,1.03,2023-06-21,0353,T,100,6.1NRT,297.39,19.99,N
17.74331,-92.8626,319.74,1.23,1.1,2023-06-21,0353,T,99,6.1NRT,292.98,20.31,N
17.9485,-91.56496,327.2,1.07,1.03,2023-06-21,0353,T,100,6.1NRT,297.3,22.49,N
17.94704,-91.5748,323.66,1.07,1.03,2023-06-21,0353,T,100,6.1NRT,297.11,18,N
18.03174,-91.37461,321.17,1.05,1.02,2023-06-21,0353,T,100,6.1NRT,297.48,15.3,N
17.72073,-93.46799,309.29,1.34,1.15,2023-06-21,0353,T,76,6.1NRT,292.77,9.52,N
17.71879,-93.48025,312.74,1.34,1.15,2023-06-21,0353,T,85,6.1NRT,292.89,13.66,N
17.83848,-93.11492,360.13,1.27,1.12,2023-06-21,0353,T,100,6.1NRT,296.04,117.94,N
17.83664,-93.12654,335.17,1.27,1.12,2023-06-21,0353,T,100,6.1NRT,295.42,46.18,N
17.84831,-93.11668,310.56,1.27,1.12,2023-06-21,0353,T,79,6.1NRT,294.5,9.03,N
17.84647,-93.1283,310.54,1.27,1.12,2023-06-21,0353,T,79,6.1NRT,294.63,8.97,N
18.15775,-91.14571,308.98,1.03,1.02,2023-06-21,0353,T,66,6.1NRT,297.64,4.42,N
17.89024,-93.17209,313.62,1.28,1.12,2023-06-21,0353,T,87,6.1NRT,295.01,11.65,N
17.88842,-93.18382,318.57,1.28,1.12,2023-06-21,0353,T,97,6.1NRT,295.2,17.89,N
17.8866,-93.19552,312.99,1.28,1.12,2023-06-21,0353,T,83,6.1NRT,294.94,11.28,N
17.8905,-93.17783,320.18,1.28,1.12,2023-06-21,0353,T,100,6.1NRT,295.15,20,N
17.88862,-93.18953,320.15,1.28,1.12,2023-06-21,0353,T,100,6.1NRT,295.29,20.25,N
18.08262,-92.01605,319.38,1.11,1.05,2023-06-21,0353,T,98,6.1NRT,296.17,14.34,N
17.90036,-93.17959,307.75,1.28,1.12,2023-06-21,0353,T,68,6.1NRT,295.16,6.59,N
17.89849,-93.19126,309.91,1.28,1.12,2023-06-21,0353,T,76,6.1NRT,295.65,8.82,N
17.92688,-93.07676,305.67,1.26,1.11,2023-06-21,0353,T,58,6.1NRT,294.61,4.85,N
18.10575,-91.98862,318.54,1.1,1.05,2023-06-21,0353,T,96,6.1NRT,295.99,13.77,N
18.10266,-92.00898,309.22,1.11,1.05,2023-06-21,0353,T,70,6.1NRT,295.19,5.08,N
18.10111,-92.01917,308.86,1.11,1.05,2023-06-21,0353,T,53,6.1NRT,295.62,4.6,N
17.87034,-93.49411,309.58,1.33,1.14,2023-06-21,0353,T,55,6.1NRT,293.45,10.88,N
17.86837,-93.50636,307.06,1.34,1.15,2023-06-21,0353,T,41,6.1NRT,293.57,8.02,N
18.11498,-91.99019,315.54,1.1,1.05,2023-06-21,0353,T,89,6.1NRT,295.89,10.76,N
18.37259,-90.62395,315.76,1.01,1,2023-06-21,0353,T,89,6.1NRT,298.21,10.26,N
18.37125,-90.63328,322.91,1.01,1,2023-06-21,0353,T,100,6.1NRT,298.27,17.06,N
17.68665,-95.02393,303.46,1.71,1.28,2023-06-21,0353,T,55,6.1NRT,289.6,7.98,N
18.2441,-91.99744,316.8,1.1,1.05,2023-06-21,0353,T,92,6.1NRT,295.42,13.1,N
18.24258,-92.00761,318.93,1.1,1.05,2023-06-21,0353,T,97,6.1NRT,295.81,15.51,N
18.23959,-92.09088,308.3,1.11,1.05,2023-06-21,0353,T,65,6.1NRT,295,5.44,N
18.23806,-92.10114,308.19,1.11,1.05,2023-06-21,0353,T,64,6.1NRT,294.74,5.41,N
18.06312,-93.31741,308.16,1.29,1.13,2023-06-21,0353,T,69,6.1NRT,295.14,7.77,N
18.56652,-90.03475,310.74,1,1,2023-06-21,0353,T,74,6.1NRT,297.09,6.55,N
18.56522,-90.04401,314.03,1,1,2023-06-21,0353,T,85,6.1NRT,297.16,9.03,N
18.29022,-91.92807,305.19,1.09,1.04,2023-06-21,0353,T,43,6.1NRT,293.54,3.25,N
17.99336,-93.81128,304.99,1.39,1.17,2023-06-21,0353,T,57,6.1NRT,294.83,5.8,N
18.29941,-91.92963,317.79,1.09,1.04,2023-06-21,0353,T,95,6.1NRT,294.65,13.61,N
18.39517,-91.53908,312.29,1.06,1.03,2023-06-21,0353,T,80,6.1NRT,296.62,7.17,N
18.40422,-91.54059,316.35,1.06,1.03,2023-06-21,0353,T,91,6.1NRT,296.78,10.82,N
18.2898,-92.3072,315.84,1.13,1.06,2023-06-21,0353,T,39,6.1NRT,294.69,12.26,N
18.28821,-92.31767,319.86,1.14,1.06,2023-06-21,0353,T,80,6.1NRT,294.44,16.12,N
18.29914,-92.30881,314.63,1.13,1.06,2023-06-21,0353,T,51,6.1NRT,294.87,11.41,N
18.29757,-92.31928,360.32,1.14,1.06,2023-06-21,0353,T,100,6.1NRT,296.26,100.36,N
18.29598,-92.32977,344.42,1.14,1.06,2023-06-21,0353,T,100,6.1NRT,294.36,57.07,N
18.2944,-92.34027,318.11,1.14,1.06,2023-06-21,0353,T,94,6.1NRT,292.49,15.72,N
18.83578,-88.59212,306.16,1.06,1.03,2023-06-21,0353,T,58,6.1NRT,295.45,5.21,N
18.30577,-92.30553,308.1,1.13,1.06,2023-06-21,0353,T,18,6.1NRT,290.79,6.34,N
18.30415,-92.31599,332.17,1.13,1.06,2023-06-21,0353,T,100,6.1NRT,295.79,34.97,N
18.30253,-92.32646,327.29,1.14,1.06,2023-06-21,0353,T,96,6.1NRT,294.46,25.63,N
18.3009,-92.33694,324.34,1.14,1.06,2023-06-21,0353,T,75,6.1NRT,294.46,21.64,N
18.29927,-92.34743,327.09,1.14,1.06,2023-06-21,0353,T,96,6.1NRT,290.93,26.54,N
18.31512,-92.30714,332.83,1.13,1.06,2023-06-21,0353,T,100,6.1NRT,291.37,34.73,N
18.3135,-92.3176,369.02,1.13,1.06,2023-06-21,0353,T,100,6.1NRT,296.49,131.61,N
18.31188,-92.32806,324.48,1.14,1.06,2023-06-21,0353,T,66,6.1NRT,295.14,21.42,N
18.31026,-92.33855,322.51,1.14,1.06,2023-06-21,0353,T,39,6.1NRT,295.14,18.9,N
18.30864,-92.34904,360.85,1.14,1.06,2023-06-21,0353,T,100,6.1NRT,295.2,102.54,N
18.30701,-92.35954,327.49,1.14,1.06,2023-06-21,0353,T,100,6.1NRT,292.26,27.14,N
18.31962,-92.34015,321.45,1.14,1.06,2023-06-21,0353,T,81,6.1NRT,294.05,16.14,N
18.318,-92.35064,350.92,1.14,1.06,2023-06-21,0353,T,100,6.1NRT,293.38,72.51,N
18.38402,-91.98128,310.06,1.1,1.04,2023-06-21,0353,T,72,6.1NRT,295.97,7.02,N
18.32898,-92.34176,323.35,1.14,1.06,2023-06-21,0353,T,100,6.1NRT,292.47,20.39,N
17.97938,-94.52219,308.15,1.55,1.23,2023-06-21,0353,T,56,6.1NRT,290.71,10.95,N
17.977,-94.53642,308.86,1.56,1.23,2023-06-21,0353,T,72,6.1NRT,291.74,10.8,N
18.30732,-92.54491,371.62,1.16,1.07,2023-06-21,0353,T,100,6.1NRT,291.94,153.67,N
18.30566,-92.55565,345.71,1.17,1.07,2023-06-21,0353,T,100,6.1NRT,284.4,67.98,N
18.31678,-92.54655,305.9,1.16,1.07,2023-06-21,0353,T,34,6.1NRT,289.34,10.86,N
18.08989,-94.04864,328.77,1.44,1.19,2023-06-21,0353,T,100,6.1NRT,294.71,42.74,N
18.02486,-94.51596,301.82,1.55,1.23,2023-06-21,0353,T,35,6.1NRT,288.94,5.27,N
18.07135,-94.3653,309.45,1.51,1.21,2023-06-21,0353,T,76,6.1NRT,294.35,11.76,N
18.07487,-94.37175,310.39,1.51,1.21,2023-06-21,0353,T,78,6.1NRT,294.16,12.74,N
18.44516,-92.18609,311.94,1.12,1.05,2023-06-21,0353,T,44,6.1NRT,294.14,12.66,N
18.97722,-88.56862,316.9,1.07,1.03,2023-06-21,0353,T,93,6.1NRT,295.88,13.57,N
18.97591,-88.57856,328.81,1.07,1.03,2023-06-21,0353,T,100,6.1NRT,296.05,27.29,N
18.19968,-94.00677,319.98,1.42,1.18,2023-06-21,0353,T,99,6.1NRT,291.42,25.93,N
18.70252,-91.14498,325.18,1.03,1.01,2023-06-21,0353,T,100,6.1NRT,297.8,20.03,N
18.71283,-91.13695,317.81,1.03,1.01,2023-06-21,0353,T,94,6.1NRT,297.37,12.1,N
18.71145,-91.14645,332.96,1.03,1.01,2023-06-21,0353,T,100,6.1NRT,297.59,30.02,N
18.72038,-91.14792,310.8,1.03,1.01,2023-06-21,0353,T,72,6.1NRT,296.79,6.41,N
38.69579,-90.14275,306.34,1.47,1.2,2023-06-21,0400,T,68,6.1NRT,295.47,9.9,N
26.35235,-109.09833,306.25,2.41,1.5,2023-06-21,0536,T,67,6.1NRT,294.88,22.15,N
26.94901,-109.51318,309.51,2.29,1.46,2023-06-21,0536,T,78,6.1NRT,297.33,21.9,N
26.96016,-109.5201,307.78,2.29,1.46,2023-06-21,0536,T,63,6.1NRT,297.1,16.46,N
27.07433,-109.69763,305.83,2.23,1.45,2023-06-21,0536,T,66,6.1NRT,291.79,18.91,N
27.07232,-109.71964,302.16,2.22,1.44,2023-06-21,0536,T,42,6.1NRT,287.69,12.51,N
29.65413,-108.57928,307.23,2.9,1.62,2023-06-21,0538,T,71,6.1NRT,286.89,40.17,N
29.65693,-108.58612,305.58,2.9,1.62,2023-06-21,0538,T,65,6.1NRT,287.72,34.46,N
30.60642,-110.7858,309.2,2.08,1.4,2023-06-21,0538,T,64,6.1NRT,293.18,20.6,N
30.61882,-110.78759,307.39,2.08,1.4,2023-06-21,0538,T,23,6.1NRT,292.17,17.11,N
32.56715,-115.09657,311.13,1.2,1.09,2023-06-21,0538,T,82,6.1NRT,294.46,11.75,N
34.54502,-117.29949,300.56,1.04,1.02,2023-06-21,0538,T,30,6.1NRT,289.55,5.09,N
34.554,-117.3012,327.44,1.04,1.02,2023-06-21,0538,T,100,6.1NRT,289.09,28.46,N
36.06763,-115.27158,324.44,1.29,1.13,2023-06-21,0540,T,100,6.1NRT,295.6,29.75,N
49.67858,-76.69291,319.06,4.79,2,2023-06-21,0629,A,98,6.1NRT,286.77,184.5,N
49.67883,-76.69655,321.21,4.79,2,2023-06-21,0629,A,100,6.1NRT,287.09,204.77,N
49.18058,-76.28542,302.18,4.54,1.96,2023-06-21,0631,A,47,6.1NRT,286.85,65.06,N
49.17878,-76.28961,301.95,4.54,1.96,2023-06-21,0631,A,38,6.1NRT,286.56,59.97,N
48.89671,-75.25938,300.7,4,1.86,2023-06-21,0631,A,32,6.1NRT,286.79,49.3,N
18.93096,-70.35189,316.31,1.02,1.01,2023-06-21,0640,A,93,6.1NRT,293.7,14.01,N
29.53662,-102.3364,305.74,3.87,1.83,2023-06-21,0816,A,24,6.1NRT,293.64,34.2,N
27.00765,-102.25134,311.26,3.6,1.78,2023-06-21,0818,A,82,6.1NRT,273.67,69.49,N
26.99983,-102.26373,317.52,3.6,1.78,2023-06-21,0818,A,95,6.1NRT,277.03,103.55,N
25.46171,-100.37353,317.28,2.51,1.52,2023-06-21,0818,A,95,6.1NRT,290.98,54.6,N
25.45956,-100.35141,326.52,2.5,1.52,2023-06-21,0818,A,100,6.1NRT,294.37,89.59,N
25.44781,-100.3717,303.73,2.51,1.52,2023-06-21,0818,A,57,6.1NRT,290.29,21.42,N
25.44566,-100.34924,308.51,2.5,1.52,2023-06-21,0818,A,75,6.1NRT,291.11,31.74,N
23.05483,-97.99089,313.66,1.56,1.23,2023-06-21,0818,A,88,6.1NRT,295.4,20.54,N
23.05238,-97.9967,307.78,1.56,1.23,2023-06-21,0818,A,73,6.1NRT,294.91,12.23,N
19.81848,-90.07338,309.74,1.39,1.17,2023-06-21,0818,A,77,6.1NRT,296.54,11.68,N
19.59913,-92.2877,308.44,1.08,1.04,2023-06-21,0818,A,61,6.1NRT,297.87,5.02,N
19.39392,-92.04246,310.9,1.11,1.05,2023-06-21,0818,A,73,6.1NRT,298.15,7,N
18.76521,-91.14357,306.7,1.25,1.11,2023-06-21,0818,A,66,6.1NRT,295.63,7.4,N
18.86787,-92.62434,312.05,1.07,1.03,2023-06-21,0818,A,77,6.1NRT,297.1,7.85,N
18.40773,-91.54128,308.78,1.2,1.09,2023-06-21,0818,A,72,6.1NRT,295.39,8.12,N
18.40592,-91.53015,320.38,1.2,1.09,2023-06-21,0818,A,100,6.1NRT,295.97,20.57,N
18.39627,-91.53186,313.21,1.2,1.09,2023-06-21,0818,A,85,6.1NRT,295.7,11.78,N
18.45236,-92.21162,307.51,1.11,1.05,2023-06-21,0818,A,66,6.1NRT,296.06,5.99,N
18.44746,-92.18056,312.61,1.12,1.05,2023-06-21,0818,A,83,6.1NRT,295.87,10.04,N
18.44582,-92.17019,309.47,1.12,1.05,2023-06-21,0818,A,73,6.1NRT,296.06,7.44,N
18.30506,-91.93005,307.23,1.15,1.07,2023-06-21,0818,A,65,6.1NRT,295.1,6.99,N
18.30336,-91.91938,309.05,1.15,1.07,2023-06-21,0818,A,72,6.1NRT,294.88,8.49,N
18.34622,-92.30968,309.76,1.11,1.05,2023-06-21,0818,A,74,6.1NRT,295.9,7.71,N
18.34344,-92.35223,306.08,1.1,1.05,2023-06-21,0818,A,58,6.1NRT,295.83,4.64,N
18.33579,-92.36404,365.77,1.1,1.05,2023-06-21,0818,A,100,6.1NRT,298.32,114.13,N
18.32652,-92.36563,391.15,1.1,1.05,2023-06-21,0818,A,100,6.1NRT,299.64,230.82,N
18.32489,-92.35542,414.64,1.1,1.05,2023-06-21,0818,A,100,6.1NRT,304.67,401.26,N
18.32326,-92.3452,323.85,1.1,1.05,2023-06-21,0818,A,100,6.1NRT,296.95,19.47,N
18.31835,-92.31448,316.21,1.11,1.05,2023-06-21,0818,A,92,6.1NRT,295.72,12.43,N
18.3167,-92.30422,312.7,1.11,1.05,2023-06-21,0818,A,83,6.1NRT,295.63,9.7,N
18.31562,-92.35703,307.94,1.1,1.05,2023-06-21,0818,A,36,6.1NRT,296.12,5.09,N
18.31398,-92.3468,318.89,1.1,1.05,2023-06-21,0818,A,97,6.1NRT,296.22,14.76,N
18.31234,-92.33657,317.79,1.1,1.05,2023-06-21,0818,A,95,6.1NRT,296.03,13.17,N
18.3047,-92.3484,316.82,1.1,1.05,2023-06-21,0818,A,93,6.1NRT,296.09,12.59,N
18.30141,-92.32793,317.46,1.1,1.05,2023-06-21,0818,A,94,6.1NRT,296,13.34,N
18.29976,-92.31769,331.79,1.11,1.05,2023-06-21,0818,A,100,6.1NRT,296.28,31.61,N
18.30837,-92.53157,307.03,1.09,1.04,2023-06-21,0818,A,63,6.1NRT,296.29,5.26,N
18.23322,-92.3569,309.77,1.1,1.05,2023-06-21,0818,A,74,6.1NRT,296.15,7.89,N
17.51228,-88.2439,303.21,2.07,1.4,2023-06-21,0818,A,53,6.1NRT,292.88,9.88,N
18.11941,-91.98583,307.17,1.15,1.07,2023-06-21,0818,A,65,6.1NRT,295.53,6.19,N
18.10995,-91.98748,311.85,1.15,1.07,2023-06-21,0818,A,81,6.1NRT,295.97,9.61,N
17.94933,-91.56205,309.43,1.21,1.1,2023-06-21,0820,A,75,6.1NRT,296.18,8.38,N
17.9475,-91.55082,306.79,1.22,1.1,2023-06-21,0820,A,65,6.1NRT,296.06,6.02,N
18.20231,-94.00485,321.78,1,1,2023-06-21,0820,A,100,6.1NRT,295.05,17.13,N
18.06888,-93.30979,310.83,1.03,1.01,2023-06-21,0820,A,78,6.1NRT,295.08,8.79,N
17.90039,-92.22687,306.62,1.13,1.06,2023-06-21,0820,A,63,6.1NRT,296.35,5.38,N
17.63093,-90.75175,306.84,1.37,1.16,2023-06-21,0820,A,67,6.1NRT,294.52,9.19,N
17.89458,-92.49216,325.2,1.1,1.05,2023-06-21,0820,A,100,6.1NRT,296.06,23.56,N
17.89297,-92.48198,318.27,1.1,1.05,2023-06-21,0820,A,96,6.1NRT,296.1,15.37,N
18.09643,-94.04403,326.03,1,1,2023-06-21,0820,A,100,6.1NRT,295.28,22.02,N
17.89989,-93.17651,306.49,1.04,1.02,2023-06-21,0820,A,62,6.1NRT,295,4.86,N
17.9221,-93.37923,307.77,1.03,1.01,2023-06-21,0820,A,68,6.1NRT,295.02,5.65,N
17.89236,-93.18767,317.81,1.04,1.02,2023-06-21,0820,A,95,6.1NRT,295.25,14.01,N
17.89086,-93.17803,306.54,1.04,1.02,2023-06-21,0820,A,51,6.1NRT,294.81,4.77,N
17.91311,-93.38072,315.67,1.03,1.01,2023-06-21,0820,A,91,6.1NRT,295.08,11.73,N
17.91163,-93.37119,309.05,1.03,1.01,2023-06-21,0820,A,73,6.1NRT,295.02,6.31,N
17.84611,-93.12272,324.52,1.05,1.02,2023-06-21,0820,A,100,6.1NRT,295.34,21.13,N
17.84462,-93.11304,356.81,1.05,1.02,2023-06-21,0820,A,100,6.1NRT,296.26,80.73,N
18.02982,-94.51746,306.29,1,1,2023-06-21,0820,A,64,6.1NRT,292.9,5.28,N
17.9943,-94.52311,308.68,1,1,2023-06-21,0820,A,73,6.1NRT,293.72,6.12,N
17.74122,-92.86967,325,1.07,1.03,2023-06-21,0820,A,100,6.1NRT,295.48,23.25,N
17.73966,-92.8598,319.89,1.07,1.03,2023-06-21,0820,A,99,6.1NRT,295.52,17.47,N
17.98432,-94.53045,312.24,1,1,2023-06-21,0820,A,84,6.1NRT,294.94,9.23,N
17.63679,-92.67851,308.47,1.09,1.04,2023-06-21,0820,A,71,6.1NRT,294.87,7.88,N
49.69057,-76.72388,348.36,1.81,1.32,2023-06-21,0809,A,100,6.1NRT,288.99,139.84,N
49.68525,-76.70034,349.99,1.81,1.32,2023-06-21,0809,A,100,6.1NRT,289.06,150.38,N
49.67941,-76.72996,307.46,1.81,1.32,2023-06-21,0809,A,43,6.1NRT,287.4,20.06,N
49.6741,-76.7065,324.62,1.81,1.32,2023-06-21,0809,A,100,6.1NRT,288.05,56.62,N
49.67464,-76.97258,308.98,1.76,1.3,2023-06-21,0809,A,23,6.1NRT,290.81,20.62,N
49.65849,-76.95561,329.47,1.77,1.3,2023-06-21,0809,A,100,6.1NRT,294.44,61.72,N
49.64758,-76.96229,321.73,1.77,1.3,2023-06-21,0809,A,45,6.1NRT,293.23,40.06,N
49.63651,-76.96819,318.08,1.77,1.3,2023-06-21,0809,A,50,6.1NRT,292.03,34.88,N
49.62042,-76.95179,310.99,1.77,1.3,2023-06-21,0809,A,15,6.1NRT,290.14,22.31,N
49.24928,-75.7636,303.09,2.07,1.4,2023-06-21,0809,A,53,6.1NRT,287.21,22.73,N
49.22379,-75.78276,301.15,2.07,1.4,2023-06-21,0809,A,38,6.1NRT,286.93,20.85,N
49.46228,-77.04699,300.37,1.77,1.3,2023-06-21,0809,A,26,6.1NRT,286.74,13.44,N
48.8913,-75.25457,304.63,2.25,1.45,2023-06-21,0809,A,8,6.1NRT,287.57,24.88,N
48.89246,-75.25814,303.73,2.25,1.45,2023-06-21,0809,A,57,6.1NRT,287.33,26.15,N
48.96093,-76.94889,309.15,1.85,1.33,2023-06-21,0809,A,77,6.1NRT,287,26.85,N
48.91705,-76.7567,319.21,1.9,1.35,2023-06-21,0809,A,98,6.1NRT,284.49,49.85,N
48.91147,-76.7324,319.27,1.9,1.35,2023-06-21,0809,A,98,6.1NRT,286.05,50.19,N
48.74005,-76.11098,304.28,2.07,1.4,2023-06-21,0809,A,20,6.1NRT,287.46,20.98,N
48.72833,-76.11787,309.63,2.07,1.4,2023-06-21,0809,A,71,6.1NRT,286.78,31.63,N
48.73804,-76.11683,314.84,2.07,1.4,2023-06-21,0809,A,90,6.1NRT,287.94,41.95,N
48.80381,-76.68426,301.24,1.93,1.36,2023-06-21,0809,A,13,6.1NRT,287.2,14.38,N
48.70353,-76.25345,302.25,2.04,1.39,2023-06-21,0809,A,48,6.1NRT,285.21,20.78,N
48.69733,-76.22709,310.73,2.04,1.39,2023-06-21,0809,A,81,6.1NRT,286.07,36.16,N
48.86929,-77.08129,309.26,1.83,1.33,2023-06-21,0809,A,44,6.1NRT,288.62,23.46,N
48.84729,-77.04028,320.11,1.85,1.33,2023-06-21,0809,A,61,6.1NRT,287.55,44.26,N
48.84267,-77.05035,309.63,1.85,1.33,2023-06-21,0809,A,47,6.1NRT,286.32,26.66,N
49.07405,-79.65766,309.31,1.38,1.16,2023-06-21,0809,A,45,6.1NRT,291.3,15.3,N
41.62781,-87.14523,301.08,1.01,1.01,2023-06-21,0811,A,37,6.1NRT,289.53,5.31,N
41.4828,-90.82904,301.51,1.11,1.05,2023-06-21,0811,A,42,6.1NRT,291.5,5.81,N
